index,Location,Maker,Model,Year,Colour,Distance,Amount,Use_type_Brand New,Use_type_Foreign Used,Use_type_Nigerian Used
4071,0,53,339,2018.0,9,44090.12037037037,2.740840023925201,0,1,0
4072,0,16,607,2021.0,22,7653.89,4.454347296253507,1,0,0
4073,2,34,840,2013.0,2,20852.0,2.4849066497880004,0,1,0
4074,2,53,1157,2005.0,10,24507.0,1.5040773967762742,0,1,0
4075,2,16,114,2010.0,8,111522.88737864078,1.8718021769015913,0,1,0
4076,2,29,1038,2011.0,18,99631.70047169812,2.277267285009756,0,1,0
4077,0,34,257,2020.0,2,20000.0,3.713572066704308,0,1,0
4078,0,28,1083,2018.0,2,20.0,4.189654742026425,1,0,0
4079,2,34,580,2013.0,2,68258.0,2.8820035082256483,0,1,0
4080,2,29,480,2008.0,17,62804.0,1.682688374173693,0,1,0
4081,0,53,663,2008.0,18,102613.0,1.801709800081223,0,1,0
4082,2,11,362,2013.0,18,184192.0,2.5937610547000824,0,1,0
4083,0,29,1042,2018.0,2,18000.0,3.044522437723423,0,1,0
4084,0,36,921,2011.0,2,98000.0,1.0818051703517284,0,0,1
4085,2,29,1038,2011.0,2,99631.70047169812,2.2502386126218363,0,1,0
4086,2,53,660,2005.0,18,156069.08239700375,1.7404661748405046,0,1,0
4087,2,53,1288,2005.0,10,89532.0,1.824549292051046,0,1,0
4088,2,34,593,2010.0,17,125368.0,2.0856720914304723,0,1,0
4089,2,29,1042,2012.0,18,110000.0,2.1400661634962708,0,1,0
4090,0,34,593,2014.0,2,77686.18630136986,2.513656063073986,0,1,0
4091,0,53,406,2012.0,2,101664.2219387755,1.749199854809259,0,1,0
4092,2,53,419,2009.0,2,119785.0,1.308332819650179,0,0,1
4093,2,34,581,2013.0,2,61000.0,2.744060638625243,0,1,0
4094,0,54,1160,2005.0,2,112451.0,1.5260563034950492,0,1,0
4095,0,53,406,2009.0,10,87886.068,1.4350845252893227,0,0,1
4096,2,53,316,2015.0,9,74221.0,2.0731719286662407,0,1,0
4097,2,0,858,2017.0,2,50333.97142857143,2.970414465569701,0,1,0
4098,2,53,316,2007.0,9,139643.87962962964,1.7047480922384253,0,1,0
4099,0,28,1075,2020.0,18,15767.532258064517,3.784189633918261,0,1,0
4100,2,53,339,2018.0,2,42000.0,2.6567569067146595,0,1,0
4101,2,34,580,2007.0,2,110228.0,1.891604804197771,0,0,1
4102,0,34,588,2017.0,22,50333.97142857143,3.597312260588446,0,1,0
4103,0,53,406,2015.0,22,45000.0,1.8718021769015913,0,1,0
4104,0,19,496,2010.0,2,111522.88737864078,1.0986122886681098,0,0,1
4105,2,19,1202,2011.0,22,139301.0,1.7047480922384253,0,1,0
4106,0,53,316,2010.0,8,111522.88737864078,1.3862943611198906,0,0,1
4107,0,28,1060,2017.0,3,50333.97142857143,4.02535169073515,0,1,0
4108,2,34,583,2010.0,22,111522.88737864078,2.5649493574615367,0,1,0
4109,2,53,316,2011.0,18,99631.70047169812,1.599387576580599,0,1,0
4110,0,53,980,2005.0,9,156069.08239700375,0.9745596399981308,0,0,1
4111,0,34,840,2015.0,2,52000.0,2.7047112998366956,0,1,0
4112,0,29,1042,2019.0,22,23881.0,3.1780538303479458,0,1,0
4113,2,34,842,2003.0,18,184886.90740740742,0.7884573603642703,0,0,1
4114,2,53,47,2013.0,22,87886.068,2.7212954278522306,0,1,0
4115,0,14,491,2009.0,2,65000.0,1.1631508098056809,0,0,1
4116,0,53,696,2020.0,22,10.0,3.2386784521643803,1,0,0
4117,2,25,360,2013.0,9,110980.0,0.8544153281560676,0,0,1
4118,2,34,593,2014.0,22,77686.18630136986,2.5257286443082556,0,1,0
4119,2,53,1306,2013.0,17,65412.0,2.341805806147327,0,1,0
4120,2,29,1042,2009.0,8,115596.78333333334,1.9315214116032138,0,1,0
4121,0,29,768,2018.0,2,11000.0,4.330733340286331,0,1,0
4122,2,53,200,2011.0,2,62644.0,1.4770487243883548,0,0,1
4123,2,29,1028,2006.0,2,78096.0,1.791759469228055,0,1,0
4124,0,53,316,2013.0,2,87886.068,1.7047480922384253,0,0,1
4125,0,53,695,2016.0,22,58015.0,2.772588722239781,0,1,0
4126,0,28,1076,2018.0,22,44090.12037037037,4.110873864173311,0,1,0
4127,0,34,844,2012.0,2,101664.2219387755,2.631888840136646,0,1,0
4128,0,34,463,2017.0,2,50333.97142857143,3.0204248861443626,0,1,0
4129,2,53,316,2009.0,9,70000.0,1.4469189829363254,0,1,0
4130,0,37,454,2009.0,2,115596.78333333334,1.3480731482996928,0,1,0
4131,2,29,897,2017.0,9,1.0,2.6390573296152584,0,1,0
4132,0,17,1092,2009.0,9,115596.78333333334,1.7578579175523736,0,1,0
4133,0,28,1069,2007.0,2,122046.0,1.824549292051046,0,0,1
4134,2,29,624,2019.0,22,23881.0,3.6109179126442243,0,1,0
4135,0,3,95,2013.0,1,62000.0,2.740840023925201,0,1,0
4136,2,53,662,2004.0,18,87886.068,1.7047480922384253,0,1,0
4137,0,19,496,2014.0,17,77686.18630136986,1.791759469228055,0,1,0
4138,0,53,688,2003.0,10,87886.068,0.9360933591703348,0,0,1
4139,1,34,216,2007.0,2,93450.0,1.308332819650179,0,1,0
4140,0,53,406,2009.0,9,100000.0,1.547562508716013,0,1,0
4141,2,53,32,2008.0,9,63214.0,1.6094379124341003,0,1,0
4142,0,14,528,2015.0,18,40325.0,2.883682769745368,0,0,1
4143,0,53,1183,2011.0,22,60000.0,2.0541237336955462,0,1,0
4144,2,34,593,2012.0,2,101664.2219387755,2.1400661634962708,0,1,0
4145,0,34,252,2016.0,22,24711.0,2.5952547069568657,0,1,0
4146,0,53,406,2015.0,18,65883.0,1.8946168546677629,0,1,0
4147,0,34,580,2015.0,22,66000.63322884013,3.258096538021482,0,1,0
4148,2,53,1243,2008.0,18,120987.17749603803,2.1162555148025524,0,1,0
4149,0,14,553,2021.0,2,35.0,3.5263605246161616,1,0,0
4150,2,29,1042,2015.0,8,89555.0,2.5416019934645457,0,1,0
4151,0,53,1287,2015.0,4,69000.0,3.332204510175204,0,1,0
4152,0,53,427,2005.0,18,110002.0,1.3862943611198906,0,1,0
4153,2,53,786,2018.0,18,44090.12037037037,4.02535169073515,0,1,0
4154,2,34,465,2012.0,2,85316.54620398719,1.7647307968401356,0,0,1
4155,0,29,729,2006.0,22,50000.0,1.3480731482996928,0,0,1
4156,2,17,947,2011.0,2,3621.0,2.0476928433652555,0,1,0
4157,2,34,578,2010.0,18,32147.0,2.2823823856765264,0,1,0
4158,1,53,437,2003.0,2,101962.0,1.2947271675944,0,1,0
4159,0,53,707,2019.0,22,2200.0,2.8903717578961645,1,0,0
4160,0,53,322,2008.0,10,85213.0,1.3480731482996928,0,0,1
4161,0,53,188,2018.0,4,23000.0,2.4423470353692043,0,0,1
4162,2,53,316,2002.0,2,87886.068,0.8064758658669485,0,0,1
4163,0,34,467,2019.0,22,22000.0,3.6888794541139363,0,1,0
4164,0,53,977,2015.0,9,56870.0,2.2512917986064953,0,1,0
4165,0,30,869,2010.0,18,102052.0,1.5686159179138452,0,1,0
4166,0,21,969,2008.0,2,51245.0,1.5686159179138452,0,0,1
4167,0,53,876,2006.0,18,45000.0,1.3737155789130306,0,1,0
4168,2,53,666,2012.0,2,45366.0,2.379546134130174,0,1,0
4169,2,53,51,2006.0,2,148974.0,1.840549633397487,0,1,0
4170,2,29,624,2016.0,8,59739.19502074689,3.1570004211501135,0,1,0
4171,2,29,768,2018.0,9,52800.0,3.258096538021482,0,0,1
4172,0,29,723,2008.0,18,78000.0,1.8718021769015913,0,1,0
4173,0,34,840,2014.0,18,77686.18630136986,2.6390573296152584,0,1,0
4174,2,53,406,2010.0,18,90364.0,1.6351056591826783,0,1,0
4175,2,53,1163,2006.0,17,87886.068,1.3686394258811698,0,0,1
4176,2,53,1287,2016.0,2,25000.0,2.970414465569701,0,1,0
4177,2,19,1202,2011.0,18,99631.70047169812,1.547562508716013,0,1,0
4178,0,14,491,2011.0,3,99631.70047169812,1.9021075263969205,0,1,0
4179,0,53,1313,2010.0,18,82000.0,2.1400661634962708,0,1,0
4180,0,53,316,2017.0,2,50333.97142857143,2.70805020110221,0,1,0
4181,0,53,406,2015.0,17,66000.63322884013,1.916922612182061,0,1,0
4182,0,28,1069,2015.0,2,45787.0,3.258096538021482,0,1,0
4183,0,34,588,2017.0,2,41532.0,3.091042453358316,0,1,0
4184,0,29,1038,2011.0,22,99631.70047169812,2.1972245773362196,0,1,0
4185,2,29,775,2017.0,9,50333.97142857143,3.8394523125933104,0,1,0
4186,2,34,587,2017.0,2,14831.0,3.3141860046725258,0,1,0
4187,2,53,316,2009.0,9,125803.0,1.4816045409242156,0,1,0
4188,0,53,316,2004.0,17,191015.0,1.308332819650179,0,1,0
4189,2,29,621,2013.0,17,87886.068,2.803360380906535,0,1,0
4190,0,53,316,2010.0,10,67000.0,1.667706820558076,0,1,0
4191,0,34,467,2019.0,22,12341.0,4.110873864173311,0,1,0
4192,2,44,781,2008.0,4,120987.17749603803,2.2512917986064953,0,1,0
4193,1,53,427,2004.0,10,87000.0,1.3480731482996928,0,1,0
4194,0,28,1060,2020.0,18,8000.0,4.0943445622221,0,1,0
4195,0,29,621,2018.0,22,7310.0,3.6375861597263857,0,1,0
4196,2,29,480,2009.0,8,59241.0,1.6094379124341003,0,1,0
4197,0,53,1307,2010.0,17,111000.0,1.9459101490553132,0,0,1
4198,0,33,300,2014.0,2,155742.0,2.018895041811802,0,0,1
4199,2,17,448,2014.0,2,59889.0,1.7715567619105355,0,1,0
4200,2,53,1163,2006.0,8,87886.068,1.3937663759585914,0,1,0
4201,2,34,465,2016.0,22,95551.0,2.280339484046726,0,1,0
4202,2,29,1042,2008.0,2,59227.0,1.9459101490553132,0,1,0
4203,0,1,99,2012.0,22,55000.0,1.7749523509116738,0,1,0
4204,2,14,491,2011.0,18,87886.068,1.7457155307266483,0,1,0
4205,0,29,1031,2000.0,22,127538.0,1.1939224684724346,0,0,1
4206,1,34,584,2017.0,3,50333.97142857143,2.740840023925201,0,1,0
4207,0,34,254,2009.0,2,120340.0,1.5040773967762742,0,0,1
4208,0,53,1163,2011.051243271829,8,84412.0,0.6981347220709843,0,0,1
4209,0,34,1126,2008.0,22,28921.0,1.7047480922384253,0,0,1
4210,2,29,480,2011.0,9,68000.0,1.9095425048844386,0,1,0
4211,0,53,1187,2006.0,18,52352.0,1.33500106673234,0,0,1
4212,2,29,1028,2020.0,22,15767.532258064517,3.4657359027997265,0,1,0
4213,2,53,316,2007.0,2,119200.0,1.208960345836975,0,0,1
4214,2,34,251,2011.0,2,102874.0,1.5238800240724537,0,1,0
4215,2,29,1033,2006.0,2,71243.0,1.8718021769015913,0,1,0
4216,2,0,863,2008.0,10,86452.0,1.6582280766035324,0,1,0
4217,0,29,727,2009.0,2,115596.78333333334,1.2809338454620642,0,0,1
4218,2,29,775,2013.0,2,87886.068,3.044522437723423,0,1,0
4219,0,47,1407,2006.0,22,52352.0,1.3812818192963463,0,1,0
4220,0,29,1028,2018.0,9,45000.0,3.044522437723423,0,1,0
4221,0,53,1255,2007.0,9,68000.0,2.1400661634962708,0,1,0
4222,2,53,691,2018.0,3,40500.0,2.970414465569701,0,1,0
4223,2,29,623,2020.0,22,1000.0,3.9318256327243257,0,1,0
4224,2,53,977,2015.0,3,32500.0,2.0149030205422647,0,1,0
4225,2,53,685,2009.0,18,60435.0,2.169053700369523,0,1,0
4226,0,29,621,2005.0,2,87886.068,1.5496879080283263,0,0,1
4227,2,29,480,2008.0,17,73000.0,1.7404661748405046,0,1,0
4228,0,3,81,2011.071215959084,2,100000.0,1.252762968495368,0,0,1
4229,2,29,480,2007.0,3,89460.0,1.7047480922384253,0,1,0
4230,2,29,628,2004.0,2,98430.0,1.801709800081223,0,0,1
4231,2,51,181,2019.0,8,1.0,1.6094379124341003,0,1,0
4232,0,34,586,2015.0,9,30000.0,2.6741486494265287,0,1,0
4233,2,34,840,2015.0,9,52000.0,2.5649493574615367,0,1,0
4234,0,17,120,2016.0,3,59854.0,1.7047480922384253,0,0,1
4235,2,34,465,2011.0,2,61181.0,1.572773928062509,0,1,0
4236,2,53,204,2012.0,2,140575.0,1.4770487243883548,0,0,1
4237,2,53,1241,2016.0,9,59739.19502074689,2.9014215940827497,0,1,0
4238,1,53,691,2017.0,18,38000.0,2.833213344056216,0,1,0
4239,0,11,352,2010.0,2,65000.0,1.3737155789130306,0,1,0
4240,0,53,316,2011.0,9,107000.0,1.5260563034950492,0,1,0
4241,0,53,696,2020.0,22,15767.532258064517,3.1780538303479458,1,0,0
4242,0,53,1014,2016.0,4,45000.0,2.424802725718295,0,1,0
4243,2,33,872,2006.0,18,87886.068,1.2781522025001875,0,1,0
4244,2,34,840,2014.0,9,122345.0,2.740840023925201,0,1,0
4245,2,53,1007,2016.0,13,59739.19502074689,2.631888840136646,0,1,0
4246,2,29,623,2017.0,2,42000.0,3.349904087274605,0,1,0
4247,2,34,844,2007.0,18,53000.0,1.8082887711792655,0,1,0
4248,2,29,480,2010.0,2,45028.0,1.9315214116032138,0,1,0
4249,0,53,406,2005.0,17,38046.0,1.3862943611198906,0,1,0
4250,1,53,316,2010.0,8,89000.0,1.5260563034950492,0,1,0
4251,0,34,844,2007.0,8,130046.0,1.3737155789130306,0,0,1
4252,1,17,910,2006.0,3,83000.0,1.3862943611198906,0,1,0
4253,2,34,840,2011.0,9,104.0,2.0541237336955462,0,1,0
4254,0,14,533,2009.0,18,186873.0,1.5260563034950492,0,0,1
4255,0,34,840,2013.0,9,51000.0,2.6741486494265287,0,1,0
4256,2,53,406,2012.0,2,127571.0,1.247032293786383,0,0,1
4257,0,28,1060,2010.0,2,102221.0,1.5040773967762742,0,0,1
4258,0,53,316,2013.0,2,52360.0,1.7227665977411035,0,1,0
4259,0,19,713,2021.0,2,7653.89,2.70805020110221,1,0,0
4260,0,53,416,2007.0,17,100000.0,1.4350845252893227,0,1,0
4261,0,3,1367,2019.0,22,52114.0,4.330733340286331,0,0,1
4262,0,17,120,2003.0,17,87886.068,0.6418538861723947,0,0,1
4263,2,53,666,2011.0,9,81000.0,2.365559892155434,0,1,0
4264,2,53,316,2012.0,2,183925.0,1.8562979903656263,0,0,1
4265,0,53,1175,2008.0,2,120987.17749603803,1.252762968495368,0,0,1
4266,1,17,504,2006.0,9,146108.96941896025,1.2809338454620642,0,1,0
4267,2,29,626,2011.0,17,56804.0,2.8903717578961645,0,1,0
4268,2,53,672,2006.0,22,146108.96941896025,1.791759469228055,0,1,0
4269,0,53,316,2013.0,3,62178.0,1.916922612182061,0,1,0
4270,0,34,844,2008.0,18,120987.17749603803,1.4350845252893227,0,0,1
4271,0,28,1061,2014.0,22,77686.18630136986,2.5494451709255714,0,0,1
4272,2,29,1035,2005.0,2,93000.0,1.7191887763932197,0,1,0
4273,2,0,858,2006.0,2,71242.0,1.410986973710262,0,1,0
4274,2,34,844,2012.0,9,101664.2219387755,2.5376572151735295,0,1,0
4275,2,0,859,2001.0,9,87886.068,0.8064758658669485,0,0,1
4276,2,53,657,2012.0,2,101664.2219387755,2.3513752571634776,0,1,0
4277,0,19,1140,2010.0,2,111522.88737864078,1.252762968495368,0,0,1
4278,0,39,58,2003.0,17,184886.90740740742,1.252762968495368,0,1,0
4279,0,29,483,2016.0,22,59739.19502074689,2.917770732084279,0,1,0
4280,1,37,172,2006.0,18,91000.0,0.9932517730102834,0,1,0
4281,0,17,385,2012.0,2,101664.2219387755,1.4816045409242156,0,1,0
4282,0,29,624,2014.0,22,43000.0,3.005682604407159,0,1,0
4283,0,27,780,2021.0,9,7653.89,6.111467339502679,1,0,0
4284,0,0,1026,2010.0,9,132521.0,1.766441661243765,0,0,1
4285,0,21,963,2017.0,9,17000.0,2.9069010598473755,0,1,0
4286,2,29,624,2017.0,22,14068.0,3.3141860046725258,0,1,0
4287,2,29,477,2005.0,2,78105.0,1.55814461804655,0,1,0
4288,2,8,313,2015.0,22,63751.0,2.670694414558441,0,1,0
4289,1,29,1038,2010.0,22,75200.0,2.272125885509337,0,1,0
4290,2,34,580,2007.0,2,87886.068,1.252762968495368,0,0,1
4291,2,19,1139,2001.0,4,87886.068,0.7227059828014898,0,0,1
4292,1,53,324,2005.0,9,156069.08239700375,1.3001916620664788,0,1,0
4293,2,53,406,2007.0,22,155130.0,1.4770487243883548,0,1,0
4294,2,28,1060,2014.0,22,77686.18630136986,3.349904087274605,0,1,0
4295,1,29,480,2009.0,2,115596.78333333334,1.7404661748405046,0,1,0
4296,2,34,844,2010.0,22,73214.0,1.7578579175523736,0,1,0
4297,1,29,1033,2005.0,3,156069.08239700375,1.7749523509116738,0,1,0
4298,2,53,1006,2008.0,10,75000.0,1.7404661748405046,0,1,0
4299,2,34,1337,2019.0,2,23881.0,4.330733340286331,0,1,0
4300,2,29,624,2014.0,9,77686.18630136986,3.2188758248682006,0,1,0
4301,2,53,316,2008.0,10,102345.0,1.6094379124341003,0,1,0
4302,0,34,251,2014.0,2,77686.18630136986,2.4849066497880004,0,1,0
4303,0,17,120,2010.0,18,111522.88737864078,1.5151272329628591,0,1,0
4304,2,29,899,2016.0,9,59739.19502074689,2.760009940032921,0,1,0
4305,0,19,1202,2011.0,9,100000.0,1.4350845252893227,0,1,0
4306,0,34,251,2015.0,2,65000.0,2.3513752571634776,0,0,1
4307,0,53,876,2006.0,22,95614.0,1.4469189829363254,0,1,0
4308,0,53,696,2013.0,22,87886.068,2.7013612129514133,0,0,1
4309,0,53,792,2019.0,22,23881.0,3.912023005428146,1,0,0
4310,2,0,858,2010.0,2,63142.0,2.0541237336955462,0,1,0
4311,0,17,906,2006.0,2,87886.068,0.9001613499442714,0,0,1
4312,2,53,796,2019.0,2,42000.0,2.9444389791664403,0,1,0
4313,2,29,723,2007.0,2,139643.87962962964,1.5260563034950492,0,1,0
4314,2,29,622,2011.0,8,99631.70047169812,2.772588722239781,0,1,0
4315,2,29,1038,2010.0,2,111522.88737864078,2.379546134130174,0,1,0
4316,2,53,666,2012.0,3,82000.0,2.4159137783010487,0,1,0
4317,0,53,696,2012.0,22,101664.2219387755,2.3978952727983707,0,0,1
4318,1,19,496,2011.0,17,96000.0,1.1939224684724346,0,1,0
4319,2,54,923,2012.0,2,97772.0,1.2781522025001875,0,1,0
4320,2,19,742,2011.0,2,66436.0,1.1786549963416462,0,0,1
4321,2,53,1244,2006.0,8,97000.0,1.9459101490553132,0,1,0
4322,0,0,863,2009.0,16,115596.78333333334,1.7833912195575383,0,1,0
4323,2,53,1240,2017.0,18,46056.0,3.1531632815028194,0,1,0
4324,0,39,522,2006.0,2,45112.0,1.1314021114911006,0,1,0
4325,0,29,612,2006.0,3,32000.0,1.5686159179138452,0,1,0
4326,2,34,576,2014.0,17,13458.0,2.9444389791664403,0,1,0
4327,2,34,840,2015.0,22,55000.0,2.772588722239781,0,1,0
4328,2,33,455,2011.0,2,114130.0,1.410986973710262,0,1,0
4329,1,53,316,2008.0,10,146538.0,1.4350845252893227,0,1,0
4330,2,29,624,2016.0,2,59739.19502074689,3.288401887516811,0,1,0
4331,0,34,465,2015.0,2,80000.0,2.5494451709255714,0,1,0
4332,0,53,316,2011.0,18,162000.0,1.5686159179138452,0,1,0
4333,2,53,1087,2005.0,3,138458.0,1.308332819650179,0,1,0
4334,0,29,480,2010.0,9,41000.0,1.9459101490553132,0,1,0
4335,0,24,1334,2015.0,22,57179.0,2.772588722239781,0,1,0
4336,1,53,666,2008.0,18,106850.0,2.0149030205422647,0,1,0
4337,2,53,1163,2011.0,9,140995.0,1.7083778602890038,0,1,0
4338,0,53,657,2012.0,9,101664.2219387755,2.322387720290225,0,1,0
4339,2,53,34,2008.0,2,120987.17749603803,1.9021075263969205,0,1,0
4340,0,3,83,2014.0,9,77686.18630136986,2.5649493574615367,0,1,0
4341,0,34,578,2013.0,18,87886.068,2.6741486494265287,0,1,0
4342,1,29,612,2006.0,2,82000.0,1.5040773967762742,0,1,0
4343,2,29,1038,2011.0,9,56284.0,1.9315214116032138,0,1,0
4344,2,34,583,2013.0,22,84000.0,2.803360380906535,0,1,0
4345,2,29,626,2013.0,22,87886.068,3.4011973816621555,0,1,0
4346,0,53,696,2010.0,2,89652.0,2.3513752571634776,0,0,1
4347,0,7,306,2021.0,22,7653.89,5.5053315359323625,1,0,0
4348,2,29,480,2008.0,3,120987.17749603803,1.7578579175523736,0,1,0
4349,0,17,281,2000.0,2,85300.59149422149,0.8329091229351039,0,0,1
4350,0,36,916,2010.0,22,105000.0,1.3862943611198906,0,0,1
4351,0,53,666,2012.0,2,101664.2219387755,2.272125885509337,0,1,0
4352,0,29,763,2007.0,22,120385.0,1.547562508716013,0,0,1
4353,0,53,406,2010.0,18,111522.88737864078,1.2237754316221157,0,0,1
4354,2,0,858,2008.0,3,87886.068,1.5789787049493917,0,1,0
4355,1,29,480,2008.0,9,120987.17749603803,1.6770965609079151,0,1,0
4356,2,53,657,2008.0,22,120987.17749603803,2.1162555148025524,0,1,0
4357,0,1,104,2013.0,9,87886.068,1.916922612182061,0,0,1
4358,2,29,1033,2006.0,2,58204.0,1.7749523509116738,0,1,0
4359,0,39,58,2003.0,2,103000.0,0.9745596399981308,0,0,1
4360,0,53,784,2022.0,22,2601.3333333333335,4.543294782270004,1,0,0
4361,0,53,195,2006.0,18,100000.0,1.4586150226995167,0,1,0
4362,1,39,20,2002.0,18,178636.0,1.1085626195212777,0,1,0
4363,0,29,480,2011.0,18,99631.70047169812,1.6770965609079151,0,0,1
4364,2,34,471,2018.0,2,15000.0,3.4965075614664802,0,1,0
4365,2,29,629,2005.0,18,156069.08239700375,2.1102132003465894,0,1,0
4366,2,53,656,2018.0,22,44090.12037037037,3.091042453358316,0,1,0
4367,2,53,427,2007.0,18,120000.0,1.1631508098056809,0,0,1
4368,2,53,678,2012.0,2,159290.0,2.302585092994046,0,1,0
4369,2,53,668,2013.0,17,116910.0,2.388762789235098,0,1,0
4370,0,28,1061,2013.0,9,120000.0,2.681021528714291,0,1,0
4371,0,3,95,2018.0,22,18500.0,3.784189633918261,0,1,0
4372,0,29,629,2005.0,2,107411.0,1.599387576580599,0,0,1
4373,0,53,876,2005.0,9,50000.0,1.0473189942805592,0,0,1
4374,0,53,1163,2020.0,18,15767.532258064517,3.1135153092103742,0,1,0
4375,0,19,1303,2016.0,22,59739.19502074689,1.8562979903656263,0,1,0
4376,2,53,1247,2005.0,18,74690.0,1.7404661748405046,0,1,0
4377,0,19,501,2012.0,22,101664.2219387755,1.547562508716013,0,1,0
4378,0,53,1287,2008.0,3,132000.0,1.7578579175523736,0,0,1
4379,0,53,815,2020.0,2,75.0,3.6506582412937387,1,0,0
4380,2,53,1259,2019.0,9,10862.0,2.9444389791664403,0,1,0
4381,0,39,4,2002.0,2,94000.0,0.9242589015233319,0,0,1
4382,0,17,283,2008.0,8,120987.17749603803,1.208960345836975,0,0,1
4383,0,34,251,2008.0,3,120685.0,1.5040773967762742,0,0,1
4384,2,53,1251,2004.0,2,63528.0,1.7749523509116738,0,1,0
4385,2,29,1038,2007.0,3,98000.0,1.824549292051046,0,1,0
4386,0,17,154,2009.0,2,115596.78333333334,1.208960345836975,0,0,1
4387,2,34,844,2013.0,4,87886.068,2.70805020110221,0,1,0
4388,0,53,436,2003.0,2,98560.0,0.9555114450274363,0,0,1
4389,0,53,185,2011.0,2,70000.0,1.791759469228055,0,1,0
4390,0,40,1323,2007.0,2,56000.0,1.3737155789130306,0,1,0
4391,0,17,371,2016.0,22,130000.0,2.0149030205422647,0,0,1
4392,2,17,371,2006.0,9,146108.96941896025,0.6981347220709843,0,0,1
4393,2,29,1038,2008.0,3,52155.0,1.9315214116032138,0,1,0
4394,2,29,1038,2010.0,4,53637.0,2.3933394562625097,0,1,0
4395,2,14,1085,2011.0,10,10000.0,1.5686159179138452,0,1,0
4396,0,34,216,2007.0,8,80000.0,1.252762968495368,0,1,0
4397,2,40,1325,2009.0,3,160311.0,1.4770487243883548,0,1,0
4398,0,53,316,2001.0,8,152000.0,1.1631508098056809,0,1,0
4399,0,53,1316,2013.0,18,40000.0,2.468099531471619,0,1,0
4400,0,17,158,2012.0,9,121942.0,1.2119409739751128,0,0,1
4401,0,34,249,2012.0,17,109609.0,1.7578579175523736,0,1,0
4402,2,53,1314,2010.0,2,111522.88737864078,2.174751721484161,0,1,0
4403,2,0,1021,2007.0,2,139643.87962962964,1.5686159179138452,0,1,0
4404,0,53,1157,2002.0,2,168652.54666666666,1.33500106673234,0,1,0
4405,2,25,1093,2014.0,4,77686.18630136986,1.2237754316221157,0,0,1
4406,1,17,120,2007.0,3,87886.068,0.8544153281560676,0,0,1
4407,1,53,316,2010.0,9,130000.0,1.536867219599265,0,1,0
4408,0,34,584,2015.0,2,110224.0,2.7013612129514133,0,1,0
4409,2,29,777,2020.0,2,15767.532258064517,4.330733340286331,1,0,0
4410,0,29,1028,2020.0,9,2000.0,3.258096538021482,0,1,0
4411,0,53,427,2004.0,18,113000.0,1.1314021114911006,0,0,1
4412,0,53,1163,2002.0,3,168652.54666666666,1.2947271675944,0,1,0
4413,1,53,430,2003.0,18,178632.0,1.2499017362143359,0,1,0
4414,2,53,659,2013.0,22,87886.068,2.2300144001592104,0,1,0
4415,2,53,1287,2021.0,2,8000.0,3.6635616461296463,0,1,0
4416,2,29,623,2015.0,9,66000.63322884013,3.2188758248682006,0,1,0
4417,2,0,858,2010.0,2,111522.88737864078,1.8718021769015913,0,1,0
4418,0,34,247,2005.0,4,156069.08239700375,1.3609765531356006,0,1,0
4419,2,29,472,2015.0,2,66000.63322884013,2.4849066497880004,0,1,0
4420,1,53,406,2009.0,18,108435.0,0.9162907318741551,0,0,1
4421,2,53,316,2010.0,3,102635.0,1.547562508716013,0,1,0
4422,0,24,1334,2015.0,22,22649.0,2.8903717578961645,0,1,0
4423,2,34,592,2010.0,22,111522.88737864078,2.3513752571634776,0,1,0
4424,0,29,1028,2005.0,18,156069.08239700375,1.7047480922384253,0,0,1
4425,0,34,246,2006.0,3,70000.0,0.9162907318741551,0,0,1
4426,0,29,771,2010.0,2,75588.0,2.8678989020441064,0,1,0
4427,0,17,120,2014.0,18,77686.18630136986,1.9947003132247452,0,1,0
4428,2,53,1157,2003.0,2,140948.0,0.9895411936137477,0,0,1
4429,0,53,1313,2010.0,18,111522.88737864078,2.0149030205422647,0,1,0
4430,0,14,549,2005.0,3,84023.0,0.9360933591703348,0,1,0
4431,0,53,316,2014.0,2,78000.0,1.916922612182061,0,1,0
4432,0,53,977,2010.0,9,83000.0,1.7047480922384253,0,1,0
4433,0,53,316,2008.0,18,38000.0,1.4816045409242156,0,1,0
4434,1,17,293,2006.0,18,156000.0,0.9745596399981308,0,0,1
4435,2,53,1241,2016.0,9,47000.0,2.8903717578961645,0,1,0
4436,2,29,483,2016.0,22,64000.0,2.740840023925201,0,1,0
4437,0,1,99,2009.0,2,78213.0,1.9878743481543455,0,1,0
4438,2,29,624,2016.0,2,32400.0,2.9444389791664403,0,1,0
4439,0,53,685,2009.0,19,87324.0,1.7047480922384253,0,0,1
4440,2,53,316,2006.0,8,97400.0,1.308332819650179,0,1,0
4441,2,34,840,2007.0,18,87886.068,1.536867219599265,0,0,1
4442,2,29,1033,2005.0,3,156069.08239700375,1.4586150226995167,0,0,1
4443,2,34,840,2015.0,3,66000.63322884013,2.5494451709255714,0,1,0
4444,0,53,427,2005.0,8,147258.0,1.0473189942805592,0,0,1
4445,0,29,480,2011.0,2,97426.0,1.9021075263969205,0,1,0
4446,2,53,1243,2008.0,2,120987.17749603803,2.2192034840549946,0,1,0
4447,0,34,572,2021.0,2,12.0,5.327876168789581,1,0,0
4448,0,25,556,2013.0,2,35588.0,1.667706820558076,0,1,0
4449,0,53,696,2021.0,22,12.0,3.5553480614894135,1,0,0
