VehicleID,Location,Maker,Model,Year,Colour,Type,Distance,Amount
VHL10227,Abuja,Lexus,IS 250 4WD,2015.0,White,Foreign Used,50439.0,13.0
VHL19596,Ibadan,Honda,Accord,2011.0,Gray,Nigerian Used,99631.70047169812,1.59
VHL10683,Abuja,Mercedes-Benz,E350,2013.0,Gray,Foreign Used,80000.0,9.0
VHL16488,Lagos,Toyota,Venza V6 AWD,2012.0,Brown,Foreign Used,76882.0,8.0
VHL10600,Lagos,Mercedes-Benz,M Class,2006.0,Red,Foreign Used,91000.0,4.7
VHL12885,Abuja,Lexus,RX 350,2015.0,White,Nigerian Used,66000.63322884013,5.8
VHL13305,Lagos,Lexus,RX 350,2011.0,Red,Foreign Used,104663.0,8.45
VHL14250,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2008.0,White,Foreign Used,120987.17749603803,5.5
VHL15022,Lagos,Toyota,Highlander 3,2001.0,Gold,Nigerian Used,95479.64606206177,1.69
VHL12016,Abuja,Toyota,Hilux,2021.0,White,Foreign Used,2232.0,23.0
VHL13417,Lagos,Toyota,Camry,2009.0,Gray,Foreign Used,115596.78333333334,3.55
VHL14952,Lagos,Toyota,Tacoma,2010.0,Black,Foreign Used,81648.0,7.29
VHL14697,Abuja,Toyota,RAV4,2012.0,Red,Foreign Used,145570.0,6.5
VHL15068,Abuja,Toyota,Camry,2021.0,Silver,Brand New,1200.0,24.0
VHL15447,Lagos,Acura,MDX,2006.0,Green,Foreign Used,146108.96941896025,2.95
VHL17331,Lagos,Mitsubishi,Outlander,2003.0,Green,Nigerian Used,95443.96108488175,1.69
VHL11689,Abuja,Toyota,Sienna XLE 7-Passenger AWD,2021.0,White,Brand New,500.0,60.0
VHL17382,Abuja,Toyota,Land Cruiser,2021.0,Black,Brand New,7653.89,105.0
VHL18869,Lagos,Lexus,RX 350L FWD,2018.0,White,Foreign Used,44090.12037037037,24.0
VHL19776,Lagos,Mercedes-Benz,GL Class,2014.0,Black,Foreign Used,59563.0,16.0
VHL19676,Lagos,Lexus,ES,2005.0,Silver,Foreign Used,156069.08239700375,3.45
VHL18050,Abuja,Toyota,Land Cruiser Prado 2.7,2020.0,Black,Brand New,84.0,29.0
VHL19544,Lagos,Toyota,Tacoma Double Cab V6 Automatic,2010.0,Gray,Foreign Used,111522.88737864078,7.8
VHL11375,Lagos,Mercedes-Benz,C300,2015.0,Black,Foreign Used,66000.63322884013,12.8
VHL17745,Ibadan,Toyota,Highlander SE,2010.0,Silver,Foreign Used,134000.0,6.7
VHL16569,Lagos,Toyota,Tacoma TRD Off Road,2018.0,Red,Foreign Used,44090.12037037037,18.2
VHL18652,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2010.0,White,Foreign Used,81000.0,6.7
VHL13465,Abuja,Mercedes-Benz,M Class,2013.0,White,Foreign Used,87886.068,14.2
VHL16870,Abuja,Mercedes-Benz,E350,2015.0,Red,Foreign Used,66000.63322884013,11.8
VHL11494,Abuja,Toyota,Camry LE FWD (2.5L 4cyl 8AM),2018.0,Black,Nigerian Used,62600.0,13.5
VHL10456,Abuja,Toyota,Prius,2018.0,White,Foreign Used,71000.0,12.9
VHL18404,Abuja,Lexus,RX,2021.0,Black,Foreign Used,7653.89,29.5
VHL15308,Lagos,Toyota,Highlander XLE 4x4 V6 (3.5L 6cyl 8A),2017.0,Red,Foreign Used,50333.97142857143,16.5
VHL18588,Lagos,Lexus,ES 350,2010.0,Red,Foreign Used,85343.0,6.5
VHL13897,Lagos,Honda,Accord 2.4 i-VTEC Exec Automatic,2009.0,Gray,Nigerian Used,167081.0,1.52
VHL11490,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2012.0,White,Foreign Used,101664.2219387755,7.6
VHL15157,Lagos,Lexus,IS 250,2012.0,White,Foreign Used,75000.0,4.8
VHL12776,Abuja,Mercedes-Benz,GL-Class,2010.0,Gray,Nigerian Used,131144.0,4.73
VHL18107,Abuja,Lexus,ES 350,2008.0,Gray,Nigerian Used,95427.61812467902,4.5
VHL14553,Abuja,Lexus,RX 350 2WD,2020.0,Black,Brand New,815.0,33.5
VHL19430,Abuja,Toyota,Hilux,2021.0,White,Brand New,7653.89,25.0
VHL15837,Lagos,Lexus,ES 350,2008.0,White,Foreign Used,65000.0,4.3
VHL13470,Ibadan,Mercedes-Benz,CLA-Class,2018.0,Gray,Foreign Used,26000.0,13.0
VHL12042,Abuja,Peugeot,406 2.2 Coupe,2004.0,Red,Nigerian Used,180983.2039800995,1.25
VHL10662,Lagos,Lexus,RX 350 AWD,2013.0,Gray,Foreign Used,65000.0,12.8
VHL16945,Abuja,Toyota,Venza V6,2012.0,White,Foreign Used,57000.0,9.0
VHL14365,Lagos,Acura,MDX,2012.0,Black,Foreign Used,74257.0,6.35
VHL18458,Lagos,Lexus,ES 350,2011.0,White,Foreign Used,66325.0,5.7
VHL10150,Lagos,Lexus,ES 350,2008.0,White,Foreign Used,111101.0,4.6
VHL13309,Lagos,Acura,MDX,2005.0,Gray,Nigerian Used,95408.57061879997,2.03
VHL14535,Lagos,Lexus,ES 350,2010.0,Beige,Brand New,111522.88737864078,5.6
VHL15819,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2013.0,Black,Foreign Used,142000.0,9.5
VHL10146,Lagos,Toyota,Camry,2013.0,Silver,Foreign Used,87886.068,5.6
VHL11954,Abuja,Toyota,Camry,2018.0,Gray,Foreign Used,56787.0,14.5
VHL19801,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2013.0,Gray,Foreign Used,54666.0,15.0
VHL11228,Lagos,Lexus,GS,2006.0,Silver,Foreign Used,95386.84206118497,4.16
VHL17093,Lagos,Toyota,Camry SE FWD,2020.0,Black,Foreign Used,840.0,24.0
VHL14252,Ibadan,Toyota,Camry,2007.0,Blue,Nigerian Used,187348.0,2.25
VHL15277,Abuja,Lexus,ES,2007.0,White,Nigerian Used,120306.0,3.5
VHL13734,Abuja,Honda,Accord,2013.0,Black,Nigerian Used,50000.0,3.7
VHL14517,Lagos,Mercedes-Benz,GL-Class,2014.0,White,Foreign Used,35000.0,14.8
VHL15038,Lagos,MG,ZT 2 D Automatic,2003.0,Gray,Nigerian Used,105744.0,1.69
VHL16935,Lagos,Toyota,Tacoma Access Cab,2006.0,Silver,Foreign Used,96000.0,6.2
VHL14498,Abuja,Toyota,Camry,2013.0,Silver,Nigerian Used,87886.068,3.85
VHL18434,Abuja,Lexus,RX 350 F Sport AWD,2019.0,White,Foreign Used,3500.0,24.8
VHL12125,Lagos,Toyota,Sienna CE AWD,2008.0,Silver,Foreign Used,209285.0,3.6
VHL17009,Abuja,Mercedes-Benz,GLK-Class 350 4MATIC,2013.0,Black,Foreign Used,64231.0,12.0
VHL18443,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2013.0,Red,Foreign Used,87886.068,10.5
VHL10869,Lagos,Hyundai,I10,2015.0,Gray,Nigerian Used,50075.0,2.25
VHL14790,Abuja,Toyota,Highlander XLE 4x2 V6 (3.5L 6cyl 8A),2017.0,White,Nigerian Used,26100.0,11.0
VHL11581,Lagos,Lexus,LX 570 Three-Row,2020.0,Gray,Brand New,2328.0,78.0
VHL11504,Lagos,Lexus,ES 330,2005.0,Blue,Foreign Used,156069.08239700375,3.35
VHL15529,Abuja,Land Rover,Range Rover Vogue,2015.0,White,Foreign Used,68000.0,46.0
VHL11220,Abuja,Toyota,Solara 2.4 Coupe,2005.0,White,Foreign Used,156069.08239700375,2.9
VHL19075,Abuja,Toyota,Land Cruiser 5.7 V8 VXR,2020.0,Red,Foreign Used,1000.0,55.0
VHL12395,Abuja,Toyota,Corolla,2016.0,Black,Nigerian Used,89653.0,5.2
VHL12482,Ibadan,Volkswagen,Passat,2013.0,Black,Nigerian Used,82637.0,3.04
VHL11591,Abuja,Toyota,Sienna LE 4WD,2007.0,Silver,Nigerian Used,75214.0,2.85
VHL12263,Abuja,Peugeot,508,2016.0,Black,Nigerian Used,113001.0,4.5
VHL10881,Abuja,Honda,Accord,2013.0,Silver,Foreign Used,21075.0,5.85
VHL13550,Lagos,Lexus,RX 350,2007.0,Blue,Foreign Used,95372.38848156134,5.4
VHL10689,Lagos,Hyundai,Genesis,2012.0,White,Foreign Used,95300.71418039166,3.03
VHL11624,Lagos,Lexus,ES 350,2009.0,Blue,Foreign Used,115596.78333333334,4.65
VHL10515,Abuja,Toyota,Corolla 1.6 VVT-i,2006.0,Silver,Nigerian Used,105868.0,1.85
VHL16131,Lagos,Toyota,4-Runner,2015.0,Black,Foreign Used,66000.63322884013,14.3
VHL19456,Lagos,Toyota,4-Runner SR5 V6,2006.0,Black,Foreign Used,146108.96941896025,7.3
VHL10862,Abuja,Lexus,GX 460 Luxury,2015.0,Silver,Foreign Used,42038.0,19.5
VHL14224,Abuja,Mercedes-Benz,C300,2016.0,Black,Foreign Used,59739.19502074689,14.5
VHL18518,Lagos,Lexus,RX 350 AWD,2012.0,Silver,Foreign Used,78693.0,8.85
VHL18101,Lagos,Ford,Edge,2012.0,White,Foreign Used,149681.0,6.19
VHL11034,Abuja,Land Rover,Range Rover Vogue,2019.0,White,Foreign Used,23881.0,75.0
VHL18403,Lagos,Toyota,Venza V6,2009.0,Silver,Foreign Used,115596.78333333334,8.5
VHL10587,Abuja,Honda,Accord,2006.0,Black,Nigerian Used,207360.0,1.69
VHL17638,Ibadan,Toyota,Corolla,2006.0,Black,Nigerian Used,96723.0016942507,1.8
VHL12849,Ibadan,Ford,F-250,2001.0,White,Nigerian Used,95244.05321317147,1.5
VHL12832,Abuja,Toyota,Avensis 2.2 D-4d Exclusive,2007.0,Black,Foreign Used,52352.0,3.55
VHL12101,Lagos,Mercedes-Benz,GL-Class GL 450,2008.0,Black,Foreign Used,120987.17749603803,7.0
VHL11353,Lagos,Maserati,Ghibli,2015.0,White,Foreign Used,49000.0,29.0
VHL19000,Ibadan,Lexus,ES 350,2008.0,Silver,Foreign Used,78000.0,4.4
VHL14267,Abuja,Hyundai,Santa Fe Limited,2012.0,Gold,Nigerian Used,101664.2219387755,2.85
VHL15532,Lagos,GAC,GA3,2019.0,Black,Foreign Used,1884.0,7.9
VHL15363,Lagos,Mercedes-Benz,GLE-Class,2017.0,Black,Foreign Used,50333.97142857143,44.5
VHL15761,Abuja,Ford,Ford Escape,2020.0,Black,Brand New,82000.0,28.5
VHL12473,Abuja,Lexus,RX,2019.0,White,Foreign Used,12345.0,24.0
VHL17229,Lagos,Lexus,ES 350,2009.0,Red,Foreign Used,171212.0,4.65
VHL10127,Abuja,Porsche,Panamera,2019.0,White,Foreign Used,11000.0,78.0
VHL13296,Ibadan,Toyota,Corolla,2009.0,Black,Foreign Used,98000.0,3.75
VHL18533,Lagos,Nissan,Almera,2000.0,Green,Foreign Used,131730.0,1.8
VHL18928,Abuja,Toyota,Highlander,2009.0,Black,Nigerian Used,87000.0,4.78
VHL17305,Lagos,Toyota,Highlander Limited 3.5l 4WD,2013.0,Gray,Foreign Used,64000.0,8.5
VHL11022,Abuja,Toyota,RAV4,2010.0,Silver,Nigerian Used,111522.88737864078,2.8
VHL16666,Abuja,Mercedes-Benz,S-Class S 500 4MATIC (W221),2008.0,Silver,Foreign Used,120987.17749603803,7.0
VHL11360,Lagos,Toyota,Tacoma,2010.0,White,Foreign Used,111522.88737864078,8.55
VHL14278,Abuja,Lexus,ES 330,2006.0,White,Foreign Used,153000.0,3.75
VHL15968,Abuja,Mercedes-Benz,GL-Class,2014.0,Gray,Foreign Used,77686.18630136986,14.0
VHL15544,Lagos,Mercedes-Benz,GL-Class,2008.0,White,Foreign Used,120987.17749603803,6.0
VHL18111,Abuja,Toyota,Camry,2016.0,Gray,Foreign Used,65000.0,7.0
VHL19330,Abuja,Mercedes-Benz,GL-Class GL 450,2008.0,Blue,Foreign Used,140038.0,5.63
VHL11683,Abuja,Lexus,RX 300 4WD,2000.0,Red,Nigerian Used,168309.02702702704,1.6
VHL16443,Ibadan,Mini,Mini,2005.0,Green,Nigerian Used,156069.08239700375,2.0
VHL15738,Lagos,Lexus,LX,2021.0,Black,Brand New,75.0,98.0
VHL10723,Abuja,Mercedes-Benz,M Class ML 350 TEC 4Matic,2012.0,Gray,Foreign Used,64108.0,13.5
VHL16243,Abuja,Toyota,Camry LE FWD (2.5L 4cyl 8AM),2018.0,White,Foreign Used,16823.0,13.0
VHL12497,Abuja,Toyota,Corolla,2010.0,Blue,Nigerian Used,147194.0,3.5
VHL17104,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2012.0,Gray,Foreign Used,60000.0,12.5
VHL13557,Ibadan,Toyota,Camry,2006.0,Silver,Foreign Used,96000.0,2.4
VHL12496,Abuja,Nissan,Pathfinder SE 4x4,2008.0,Gray,Nigerian Used,120987.17749603803,2.5
VHL12827,Lagos,Hyundai,Sonata,2013.0,Black,Nigerian Used,150000.0,2.4
VHL14396,Lagos,Toyota,4-Runner Limited 4X2,2018.0,Gray,Foreign Used,31000.0,19.0
VHL18866,Lagos,Toyota,Highlander 3.5L 4WD,2013.0,White,Nigerian Used,123597.0,6.19
VHL17172,Lagos,Toyota,Venza XLE AWD V6,2013.0,Gray,Foreign Used,87886.068,9.65
VHL15852,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2011.0,White,Foreign Used,68000.0,6.6
VHL16588,Abuja,BMW,X3,2006.0,Silver,Foreign Used,41521.0,2.8
VHL18440,Lagos,Toyota,Venza LE FWD,2013.0,Silver,Foreign Used,87886.068,8.2
VHL18189,Lagos,Mercedes-Benz,C300,2015.0,Blue,Foreign Used,85000.0,13.5
VHL19012,Abuja,Lexus,RX 350 AWD,2016.0,Blue,Foreign Used,48000.0,18.9
VHL19620,Ibadan,Lexus,GS 300 AWD,2006.0,Silver,Nigerian Used,143224.0,4.25
VHL18506,Lagos,Toyota,Camry 2.4 CE Automatic,2008.0,Red,Foreign Used,74690.0,3.5
VHL12042,Abuja,Mercedes-Benz,M Class,2014.0,White,Foreign Used,42000.0,12.5
VHL14995,Abuja,Toyota,Venza V6,2010.0,Silver,Nigerian Used,111522.88737864078,4.85
VHL18001,Abuja,Toyota,Camry,2013.0,Silver,Foreign Used,87886.068,5.6
VHL17742,Abuja,Mercedes-Benz,GLC-Class,2017.0,Gray,Foreign Used,40000.0,17.6
VHL15311,Lagos,Lexus,ES 350,2008.0,Black,Foreign Used,98560.0,4.48
VHL15826,Abuja,Mercedes-Benz,C230,2006.0,White,Foreign Used,118320.0,2.9
VHL17157,Lagos,Honda,Pilot,2011.0,Black,Nigerian Used,166352.0,2.59
VHL12660,Abuja,Ford,Edge,2014.0,Black,Nigerian Used,42100.0,5.2
VHL12703,Lagos,Mercedes-Benz,C300,2010.0,Gold,Foreign Used,146891.0,4.21
VHL12563,Lagos,Lexus,GX,2018.0,Black,Foreign Used,21523.0,32.0
VHL14176,Ibadan,Honda,Accord,2019.0,Black,Foreign Used,68000.0,11.0
VHL10791,Abuja,Toyota,Hilux,2021.0,White,Brand New,7653.89,26.0
VHL14417,Abuja,Toyota,Camry,2004.0,Red,Foreign Used,85000.0,2.55
VHL17517,Lagos,Toyota,Tacoma 4dr Double Cab,2016.0,Silver,Foreign Used,42000.0,16.6
VHL19807,Abuja,Toyota,Sienna,2008.0,Gray,Foreign Used,46357.0,3.7
VHL14543,Abuja,Mercedes-Benz,GLA 250,2016.0,Black,Nigerian Used,59739.19502074689,11.0
VHL13954,Abuja,Honda,Accord 2.4 Exec Automatic,2007.0,Silver,Foreign Used,139643.87962962964,2.9
VHL19190,Abuja,Mercedes-Benz,GLE-Class,2018.0,Silver,Foreign Used,54870.0,20.0
VHL14770,Lagos,Acura,MDX,2008.0,Gray,Foreign Used,81242.0,4.5
VHL15585,Lagos,Lexus,ES 350,2008.0,Gray,Foreign Used,84942.0,4.68
VHL10331,Abuja,Toyota,Land Cruiser Prado 4 i,2012.0,Black,Nigerian Used,82220.0,13.5
VHL16824,Abuja,Land Rover,Rover Lr2 Base,2012.0,Black,Nigerian Used,65231.0,6.5
VHL13045,Lagos,Toyota,Camry SE FWD (2.5L 4cyl 8AM),2018.0,Black,Foreign Used,35488.0,9.8
VHL18267,Abuja,Toyota,Corolla,2014.0,Gray,Foreign Used,82904.0,6.8
VHL19595,Lagos,Lexus,ES 350 FWD,2015.0,Blue,Nigerian Used,76096.0,8.5
VHL16598,Lagos,Toyota,4-Runner,2007.0,Silver,Foreign Used,70000.0,5.8
VHL10656,Lagos,Mercedes-Benz,M Class ML 350 4Matic,2013.0,Black,Foreign Used,56000.0,13.5
VHL11936,Abuja,Hyundai,Elantra Touring SE Automatic,2010.0,Silver,Nigerian Used,106325.0,2.1
VHL18355,Abuja,Mercedes-Benz,C63,2018.0,Black,Foreign Used,44090.12037037037,29.5
VHL12924,Ibadan,Toyota,4-Runner Limited 4WD,2012.0,Silver,Foreign Used,63500.0,13.0
VHL10308,Lagos,Toyota,Camry,2013.0,Black,Nigerian Used,88347.0,4.3
VHL11718,Abuja,Mercedes-Benz,E320,2005.0,Black,Nigerian Used,62056.0,2.03
VHL19593,Lagos,Lexus,RX 350L 4WD,2020.0,Gray,Foreign Used,15767.532258064517,29.0
VHL16703,Abuja,Mazda,CX-7,2010.0,Blue,Nigerian Used,111522.88737864078,2.6
VHL16808,Abuja,Toyota,Camry,2006.0,Red,Foreign Used,98000.0,2.95
VHL16782,Lagos,Mercedes-Benz,CLA-Class,2014.0,Black,Foreign Used,74528.0,11.8
VHL12780,Abuja,Land Rover,Range Rover,2013.0,Black,Nigerian Used,109000.0,23.0
VHL16039,Ibadan,Toyota,Matrix Hatchback 1.8 16V AWD,2007.0,Silver,Nigerian Used,132660.0,2.75
VHL11812,Abuja,Toyota,Camry,2004.0,Silver,Nigerian Used,72000.0,1.45
VHL14142,Lagos,Toyota,Camry,2013.0,Black,Foreign Used,108564.0,5.0
VHL13780,Abuja,Audi,A3,2018.0,Black,Foreign Used,45124.0,14.5
VHL13941,Abuja,Toyota,Camry,2011.0,Gold,Nigerian Used,124000.0,2.8
VHL11662,Abuja,Mercedes-Benz,GLK-Class,2015.0,White,Foreign Used,66000.63322884013,11.3
VHL18506,Abuja,Hyundai,Santa Fe,2014.0,Gray,Foreign Used,78412.0,6.0
VHL14949,Abuja,Mercedes-Benz,E350,2014.0,Green,Foreign Used,65214.0,10.45
VHL18277,Lagos,Lexus,ES 330,2005.0,Black,Foreign Used,156069.08239700375,3.3
VHL16450,Abuja,Toyota,Corolla,2008.0,Blue,Foreign Used,80000.0,3.7
VHL17033,Abuja,Lexus,GX 470,2004.0,Black,Foreign Used,80000.0,4.3
VHL17539,Lagos,Mercedes-Benz,GL Class,2014.0,Black,Foreign Used,45000.0,14.7
VHL10915,Lagos,Lexus,ES 350,2009.0,Brown,Foreign Used,115596.78333333334,4.7
VHL18457,Abuja,Toyota,Land Cruiser Prado 4,2021.0,Black,Brand New,394.0,42.0
VHL13331,Ibadan,Toyota,Venza,2010.0,Silver,Foreign Used,177539.0,6.75
VHL11762,Abuja,Land Rover,Range Rover Sport,2015.0,Black,Foreign Used,12315.0,26.0
VHL11875,Abuja,Honda,Accord 2.4 LX Automatic,2008.0,Silver,Foreign Used,120987.17749603803,3.2
VHL19197,Abuja,Mercedes-Benz,C300,2013.0,White,Foreign Used,50000.0,6.85
VHL16110,Abuja,Lexus,ES,2006.0,Gray,Nigerian Used,100001.0,2.35
VHL19286,Lagos,Mercedes-Benz,GL-Class GL 450,2011.0,Black,Foreign Used,99631.70047169812,9.3
VHL14425,Abuja,Mercedes-Benz,C280,2007.0,Black,Nigerian Used,82695.0,1.57
VHL18437,Lagos,Maserati,GranSport,2018.0,White,Foreign Used,7456.0,42.0
VHL19262,Ibadan,Hyundai,Sonata,2012.0,Red,Foreign Used,60123.0,4.5
VHL12350,Lagos,Toyota,Tacoma,2015.0,Gray,Foreign Used,66000.63322884013,14.5
VHL19561,Ibadan,Toyota,Corolla,2012.0,Silver,Foreign Used,82000.0,4.3
VHL15176,Lagos,Mercedes-Benz,M Class,2014.0,Black,Foreign Used,41921.0,9.8
VHL19533,Abuja,Land Rover,Range Rover Evoque,2015.0,White,Foreign Used,66000.63322884013,16.01
VHL14002,Abuja,Mercedes-Benz,GL-Class GL 450,2012.0,Black,Foreign Used,86521.0,13.5
VHL13676,Abuja,Toyota,RAV4 1.8,2007.0,Blue,Nigerian Used,125787.0,2.75
VHL16261,Lagos,Toyota,Tacoma,2005.0,Gold,Foreign Used,94525.0,5.15
VHL19187,Lagos,Toyota,Camry 2.4 LE,2008.0,Silver,Foreign Used,98442.0,3.6
VHL11898,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2013.0,Black,Foreign Used,87886.068,12.3
VHL19255,Abuja,Mercedes-Benz,E350,2010.0,White,Foreign Used,111522.88737864078,5.5
VHL12968,Abuja,Mercedes-Benz,C450,2016.0,Black,Foreign Used,68000.0,21.0
VHL12471,Abuja,Toyota,Corolla,2009.0,Gray,Foreign Used,115596.78333333334,3.7
VHL16385,Lagos,Mercedes-Benz,GLK-Class 350 4MATIC,2011.0,Blue,Foreign Used,81572.0,7.5
VHL17040,Lagos,Toyota,Highlander Limited V6 4x4,2006.0,Gold,Foreign Used,61232.0,4.8
VHL17251,Abuja,Peugeot,407,2005.0,Black,Nigerian Used,156069.08239700375,1.65
VHL13446,Lagos,Toyota,Camry,2007.0,Black,Foreign Used,23199.0,3.3
VHL10766,Abuja,Ford,Taurus,2014.0,Black,Foreign Used,77686.18630136986,5.85
VHL11764,Lagos,Mercedes-Benz,M Class,2015.0,White,Foreign Used,65000.0,15.0
VHL11140,Abuja,Toyota,Sienna,2008.0,Gold,Nigerian Used,120987.17749603803,2.7
VHL15159,Lagos,Toyota,Camry,2017.0,Silver,Foreign Used,54844.0,7.8
VHL16074,Lagos,Ford,Explorer,2011.0,Black,Foreign Used,99631.70047169812,10.0
VHL11162,Abuja,Mercedes-Benz,GL-Class,2015.0,White,Foreign Used,66000.63322884013,23.0
VHL13954,Abuja,Mercedes-Benz,C450,2016.0,White,Foreign Used,59000.0,20.5
VHL14508,Abuja,Lexus,GX,2017.0,Gray,Foreign Used,46322.0,28.5
VHL10440,Abuja,Mercedes-Benz,M Class ML 350 4Matic,2012.0,Black,Foreign Used,48585.0,12.3
VHL14930,Lagos,Lexus,ES,2011.0,Black,Foreign Used,99631.70047169812,5.85
VHL16325,Lagos,Toyota,Camry,2014.0,Black,Foreign Used,95222.99623979199,4.6
VHL14718,Lagos,Mercedes-Benz,GLS-Class GLS550 4Matic,2017.0,Silver,Foreign Used,50333.97142857143,34.5
VHL18122,Abuja,Toyota,Camry,2010.0,Black,Nigerian Used,80000.0,2.8
VHL12427,Abuja,Mercedes-Benz,C300,2014.0,Black,Nigerian Used,60000.0,3.9
VHL19054,Abuja,Toyota,Camry,2019.0,Gray,Foreign Used,23881.0,8.8
VHL14457,Ibadan,Toyota,Sienna Limited 7 Passenger,2011.0,Blue,Foreign Used,99631.70047169812,5.5
VHL15717,Lagos,Lexus,RX 350 AWD,2013.0,White,Foreign Used,95000.0,12.5
VHL18415,Ibadan,Toyota,Tacoma Double Cab V6 4WD,2005.0,Gold,Foreign Used,122000.0,6.5
VHL18920,Abuja,Toyota,Highlander XLE AWD,2020.0,Gray,Foreign Used,15767.532258064517,37.0
VHL12175,Ibadan,Hyundai,Tucson GLS AWD,2013.0,Black,Foreign Used,60893.0,8.8
VHL18505,Lagos,Lexus,GS,2008.0,Black,Foreign Used,191411.0,3.71
VHL15376,Abuja,Mercedes-Benz,M Class,2009.0,Black,Foreign Used,86333.0,5.9
VHL17005,Abuja,Mercedes-Benz,C400,2015.0,Gray,Foreign Used,86322.0,16.9
VHL12687,Lagos,Ford,Edge,2011.0,Black,Foreign Used,186725.0,3.94
VHL14250,Abuja,Mercedes-Benz,GLA-Class,2019.0,Blue,Foreign Used,81000.0,15.0
VHL17724,Abuja,Lexus,RX 350 AWD,2012.0,Gold,Nigerian Used,75737.0,7.5
VHL17701,Abuja,Toyota,Highlander Limited V6 FWD,2004.0,Red,Foreign Used,108890.0,2.6
VHL13646,Lagos,Toyota,Highlander Limited 3.5l 4WD,2013.0,Silver,Foreign Used,89000.0,9.88
VHL10942,Ibadan,Toyota,Hilux SR5 4x4,2018.0,White,Foreign Used,35000.0,22.0
VHL15616,Abuja,Toyota,Corolla,2013.0,Gray,Nigerian Used,87886.068,3.85
VHL12929,Abuja,BMW,X3,2007.0,White,Foreign Used,139643.87962962964,4.2
VHL18840,Abuja,Lexus,IS,2006.0,Black,Foreign Used,95127.33422187004,3.59
VHL18553,Abuja,Toyota,RAV4,2017.0,Purple,Foreign Used,96000.0,9.6
VHL14570,Lagos,Toyota,Highlander,2015.0,Black,Foreign Used,76815.0,10.5
VHL19932,Lagos,Lexus,ES 350,2010.0,White,Foreign Used,111522.88737864078,5.25
VHL17011,Lagos,Lexus,GX 460 Luxury,2016.0,Silver,Nigerian Used,68238.0,19.5
VHL10976,Lagos,Lexus,RX 350,2010.0,Black,Foreign Used,74100.0,9.7
VHL10978,Lagos,Toyota,Camry,2021.0,Black,Brand New,7653.89,32.0
VHL17641,Abuja,BMW,540i,2018.0,Gray,Foreign Used,25000.0,32.0
VHL14906,Lagos,Lexus,IS 250,2010.0,Black,Foreign Used,61000.0,5.2
VHL16944,Lagos,Mercedes-Benz,Viano,2002.0,Gray,Nigerian Used,95113.02395418941,1.69
VHL16821,Abuja,Honda,Accord,2009.0,Black,Nigerian Used,75245.0,2.5
VHL18121,Lagos,Toyota,Highlander Limited,2010.0,Silver,Foreign Used,65172.0,7.0
VHL11066,Lagos,Toyota,4-Runner Limited 4x4,2004.0,Green,Foreign Used,68521.0,3.9
VHL11338,Lagos,Lexus,RX 350,2011.0,Black,Foreign Used,89000.0,9.55
VHL13660,Lagos,Lexus,RX,2020.0,Gray,Foreign Used,15767.532258064517,26.0
VHL19518,Lagos,Lexus,GS,2006.0,Black,Foreign Used,147574.0,3.62
VHL13819,Lagos,Toyota,RAV4,2014.0,Red,Foreign Used,77686.18630136986,8.5
VHL18009,Lagos,Toyota,C-Hr,2018.0,Gray,Foreign Used,44090.12037037037,15.5
VHL19369,Ibadan,Toyota,Camry,2011.0,Red,Nigerian Used,95098.9685994434,3.94
VHL19554,Ibadan,Mercedes-Benz,C300,2009.0,Black,Foreign Used,115596.78333333334,4.8
VHL13351,Lagos,Lexus,ES 350,2008.0,Black,Foreign Used,23166.0,4.5
VHL14078,Lagos,Lexus,ES 350,2008.0,Gray,Foreign Used,80000.0,4.9
VHL16981,Abuja,Toyota,Camry,2013.0,Black,Nigerian Used,42132.0,5.3
VHL15621,Lagos,Toyota,Camry,2011.0,Gray,Foreign Used,99631.70047169812,4.5
VHL18115,Abuja,Toyota,Land Cruiser Prado 4 I,2012.0,Black,Foreign Used,101664.2219387755,12.5
VHL18854,Ibadan,Toyota,Corolla,2015.0,Black,Foreign Used,125000.0,5.85
VHL17057,Abuja,Toyota,Matrix,2010.0,Gray,Nigerian Used,101800.0,2.55
VHL17849,Lagos,Lexus,ES 350,2012.0,Gray,Nigerian Used,84000.0,4.8
VHL10858,Abuja,Toyota,4-Runner Limited 4x4 V6,2009.0,Black,Foreign Used,115596.78333333334,6.1
VHL15218,Lagos,Toyota,Venza,2010.0,Silver,Foreign Used,31425.0,8.3
VHL13375,Lagos,Toyota,RAV4 Limited V6,2008.0,Gold,Foreign Used,120987.17749603803,3.95
VHL15701,Lagos,Lexus,RX 350 FWD,2017.0,Purple,Foreign Used,11409.0,19.5
VHL16359,Lagos,Lexus,IS 250 AWD,2007.0,Silver,Foreign Used,128060.0,3.94
VHL13484,Lagos,Toyota,Venza V6 AWD,2012.0,Blue,Foreign Used,101664.2219387755,8.3
