Location,Maker,Model,Year,Colour,Distance,Amount,Use_type_Brand New,Use_type_Foreign Used,Use_type_Nigerian Used,Car_Age,Manufacturing_year_category,Location_Ibadan
2,29,1042,2009.0,2,52866.0,2.0149030205422647,0,1,0,13.0,1,0
2,29,608,2006.0,2,126224.0,1.2119409739751128,0,1,0,16.0,0,0
1,29,1042,2009.0,1,70139.0,1.9740810260220096,0,1,0,13.0,1,1
2,29,628,2008.0,8,120987.17749603804,2.302585092994046,0,1,0,14.0,0,0
0,14,523,2012.0,3,101664.2219387755,1.791759469228055,0,1,0,10.0,1,0
0,53,316,2014.0,2,56285.0,1.7047480922384253,0,0,1,8.0,1,0
2,29,1038,2010.0,22,63201.0,2.302585092994046,0,1,0,12.0,1,0
0,29,723,2006.0,18,64500.0,1.7047480922384253,0,1,0,16.0,0,0
0,53,800,2022.0,2,2601.333333333333,4.454347296253507,1,0,0,0.0,3,0
0,53,1175,2011.0,3,89000.0,1.4586150226995167,0,1,0,11.0,1,0
0,34,570,2012.0,2,22374.0,3.1780538303479458,0,0,1,10.0,1,0
0,34,591,2009.0,2,115596.78333333334,1.791759469228055,0,0,1,13.0,1,0
2,29,621,2015.0,9,66000.63322884013,2.933856869835904,0,0,1,7.0,2,0
0,53,814,2010.0,2,111522.88737864078,2.87919845729804,0,0,1,12.0,1,0
2,34,587,2018.0,22,25247.0,2.9806186357439426,0,1,0,4.0,2,0
0,34,573,2020.0,22,19736.0,5.003946305945459,0,1,0,2.0,3,0
2,37,563,2011.0,22,99631.70047169812,1.597365331199831,0,0,1,11.0,1,0
0,53,1243,2008.0,2,140000.0,2.1041341542702074,0,1,0,14.0,0,0
1,54,928,2005.0,9,130000.0,1.308332819650179,0,1,0,17.0,0,1
2,25,1217,2010.0,17,122649.0,1.423108334242607,0,1,0,12.0,1,0
0,17,120,2014.0,2,77686.18630136986,1.6094379124341005,0,0,1,8.0,1,0
2,29,480,2010.0,18,111522.88737864078,1.9315214116032136,0,1,0,12.0,1,0
2,29,1041,2009.0,4,87886.068,1.9600947840472696,0,1,0,13.0,1,0
2,53,432,2007.0,17,85000.0,1.4701758451005926,0,1,0,15.0,0,0
2,53,1178,2004.0,18,87886.068,1.247032293786383,0,0,1,18.0,0,0
2,53,977,2014.0,3,77686.18630136986,2.302585092994046,0,1,0,8.0,1,0
2,53,1157,2010.0,9,111522.88737864078,2.6390573296152584,0,1,0,12.0,1,0
0,53,657,2015.0,9,66000.63322884013,2.6390573296152584,0,1,0,7.0,2,0
0,29,480,2007.0,2,52484.0,1.5040773967762742,0,0,1,15.0,0,0
0,3,1363,2017.0,4,50333.97142857143,3.3141860046725258,0,0,1,5.0,2,0
0,53,406,2005.0,17,113692.0,1.1314021114911006,0,0,1,17.0,0,0
2,53,1163,2011.0,10,99631.70047169812,1.9878743481543453,0,1,0,11.0,1,0
2,34,588,2016.0,4,41774.0,3.53222564406856,0,1,0,6.0,2,0
2,53,316,2001.0,4,87886.068,0.8064758658669485,0,0,1,21.0,0,0
0,53,696,2021.0,22,56.0,3.1780538303479458,1,0,0,1.0,3,0
2,53,657,2018.0,2,26000.0,2.8390784635086144,0,0,1,4.0,2,0
2,53,34,2008.0,9,62350.0,1.916922612182061,0,1,0,14.0,0,0
0,53,657,2008.0,18,120987.17749603804,1.7047480922384253,0,0,1,14.0,0,0
0,34,97,2021.0,2,1028.0,3.6375861597263857,1,0,0,1.0,3,0
2,29,480,2009.0,2,115596.78333333334,1.7404661748405046,0,1,0,13.0,1,0
2,19,496,2012.0,18,99196.0,1.247032293786383,0,0,1,10.0,1,0
0,53,809,2017.0,2,50333.97142857143,2.862200880929469,0,0,1,5.0,2,0
0,53,685,2006.0,2,52352.0,1.4701758451005926,0,0,1,16.0,0,0
1,53,316,2004.0,3,180983.2039800995,0.9745596399981308,0,0,1,18.0,0,1
2,34,588,2020.0,22,15767.532258064515,4.330733340286331,1,0,0,2.0,3,0
2,29,729,2007.0,2,139643.87962962964,1.599387576580599,0,1,0,15.0,0,0
0,19,502,2010.0,2,111522.88737864078,1.308332819650179,0,1,0,12.0,1,0
0,34,602,2018.0,9,44090.12037037037,4.158883083359672,0,1,0,4.0,2,0
1,53,876,2006.0,18,146108.96941896025,1.2809338454620642,0,1,0,16.0,0,1
2,53,316,2009.0,17,103802.0,1.55814461804655,0,1,0,13.0,1,0
0,34,580,2014.0,2,100000.0,2.8903717578961645,0,1,0,8.0,1,0
1,53,316,2010.0,2,111522.88737864078,1.5686159179138452,0,1,0,12.0,1,1
2,29,1028,2014.0,9,92557.0,2.624668592163159,0,1,0,8.0,1,0
0,53,316,2008.0,9,120987.17749603804,1.252762968495368,0,0,1,14.0,0,0
0,17,505,2009.0,10,56000.0,1.029619417181158,0,0,1,13.0,1,0
2,53,977,2016.0,2,48000.0,2.691243082785829,0,1,0,6.0,2,0
2,29,1038,2008.0,18,75000.0,1.9021075263969205,0,1,0,14.0,0,0
2,53,657,2011.0,3,78000.0,1.9878743481543453,0,0,1,11.0,1,0
0,41,356,2008.0,2,87886.068,1.3862943611198906,0,0,1,14.0,0,0
2,17,953,2005.0,18,191648.0,0.9895411936137476,0,0,1,17.0,0,0
0,17,278,2003.0,4,184886.90740740745,0.7884573603642703,0,0,1,19.0,0,0
0,53,982,2008.0,3,102000.0,1.6770965609079151,0,1,0,14.0,0,0
2,29,1038,2010.0,17,64557.0,2.3978952727983707,0,1,0,12.0,1,0
2,29,483,2013.0,22,70563.0,2.272125885509337,0,1,0,9.0,1,0
0,53,427,2005.0,18,85215.0,1.1939224684724346,0,0,1,17.0,0,0
1,29,1033,2005.0,2,60123.0,1.7404661748405046,0,1,0,17.0,0,1
2,37,177,2013.0,18,85144.4455369929,1.6639260977181702,0,1,0,9.0,1,0
1,29,614,2013.0,9,89664.0,2.476538400117484,0,1,0,9.0,1,1
0,53,316,2013.0,2,87886.068,1.766441661243765,0,0,1,9.0,1,0
0,53,337,2019.0,9,28000.0,2.6390573296152584,0,1,0,3.0,3,0
2,53,1240,2019.0,13,23881.0,2.995732273553991,0,1,0,3.0,3,0
2,53,977,2021.0,2,7653.89,3.295836866004329,1,0,0,1.0,3,0
0,53,406,2012.0,22,90000.0,1.589235205116581,0,1,0,10.0,1,0
2,29,480,2008.0,4,98500.0,1.713797927758343,0,1,0,14.0,0,0
0,39,78,2019.0,9,4000.0,3.1354942159291497,0,0,1,3.0,3,0
2,29,768,2021.0,8,2000.0,4.564348191467836,1,0,0,1.0,3,0
0,53,1307,2010.0,18,56000.0,2.1400661634962708,0,1,0,12.0,1,0
0,34,588,2017.0,22,35936.0,3.828641396489095,0,1,0,5.0,2,0
2,29,1042,2012.0,2,69782.0,2.2975725511705014,0,1,0,10.0,1,0
0,19,496,2012.0,17,101664.2219387755,1.6770965609079151,0,1,0,10.0,1,0
0,34,251,2016.0,22,23451.0,2.6741486494265287,0,1,0,6.0,2,0
2,0,858,2008.0,22,74000.0,1.6486586255873816,0,1,0,14.0,0,0
0,53,876,2003.0,3,96531.0,1.3480731482996928,0,1,0,19.0,0,0
2,53,1287,2013.0,2,85000.0,2.468099531471619,0,1,0,9.0,1,0
2,53,316,2007.0,22,140447.0,1.5260563034950492,0,1,0,15.0,0,0
1,29,626,2011.0,9,99631.70047169812,2.772588722239781,0,1,0,11.0,1,1
2,29,629,2006.0,2,146108.96941896025,1.916922612182061,0,1,0,16.0,0,0
0,53,1163,2015.0,18,52555.0,2.525728644308256,0,0,1,7.0,2,0
2,34,593,2014.0,9,27775.0,2.3978952727983707,0,1,0,8.0,1,0
2,29,626,2011.0,2,52385.0,2.602689685444384,0,0,1,11.0,1,0
2,29,621,2011.0,17,99631.70047169812,2.740840023925201,0,1,0,11.0,1,0
2,29,735,2014.0,18,77686.18630136986,2.525728644308256,0,1,0,8.0,1,0
2,53,34,2008.0,9,75214.0,1.916922612182061,0,1,0,14.0,0,0
0,0,858,2014.0,2,54213.0,1.8718021769015916,0,1,0,8.0,1,0
0,28,1083,2016.0,2,59739.19502074689,3.49650756146648,0,1,0,6.0,2,0
0,53,316,2014.0,2,77686.18630136986,1.9095425048844383,0,1,0,8.0,1,0
2,0,863,2007.0,17,139643.87962962964,1.7404661748405046,0,1,0,15.0,0,0
0,25,1095,2007.0,17,92000.0,1.3609765531356006,0,1,0,15.0,0,0
2,29,477,2005.0,3,88000.0,1.4701758451005926,0,1,0,17.0,0,0
2,28,1060,2007.0,2,139643.87962962964,1.536867219599265,0,0,1,15.0,0,0
2,34,596,2017.0,2,43321.0,3.80666248977032,0,1,0,5.0,2,0
0,34,465,2010.0,2,111522.88737864078,2.079441541679836,0,1,0,12.0,1,0
1,53,673,2006.0,3,88096.0,1.249901736214336,0,0,1,16.0,0,1
2,29,1042,2014.0,8,50000.0,2.5649493574615367,0,1,0,8.0,1,0
2,34,251,2016.0,3,78527.0,2.33214389523559,0,1,0,6.0,2,0
0,53,316,2012.0,17,71523.0,1.791759469228055,0,1,0,10.0,1,0
1,6,1088,2006.0,1,146108.96941896025,1.252762968495368,0,1,0,16.0,0,1
2,29,1028,2008.0,18,85214.0,1.916922612182061,0,1,0,14.0,0,0
1,53,406,2012.0,18,83000.0,1.6486586255873816,0,1,0,10.0,1,1
2,29,483,2015.0,2,45000.0,2.3513752571634776,0,0,1,7.0,2,0
0,53,406,2013.0,22,87886.068,1.6863989535702288,0,1,0,9.0,1,0
0,29,1033,2005.0,18,85000.0,1.423108334242607,0,0,1,17.0,0,0
2,29,480,2011.0,2,55324.0,1.824549292051046,0,1,0,11.0,1,0
0,34,256,2016.0,2,25421.0,3.1135153092103742,0,1,0,6.0,2,0
2,53,42,2007.0,9,86452.0,1.9387416595767009,0,1,0,15.0,0,0
2,53,666,2008.0,2,85000.0,2.128231705849268,0,1,0,14.0,0,0
2,17,120,2003.0,17,87886.068,0.9001613499442714,0,0,1,19.0,0,0
0,29,629,2005.0,18,96000.0,1.6770965609079151,0,0,1,17.0,0,0
0,17,120,2014.0,18,77686.18630136986,2.0541237336955462,0,1,0,8.0,1,0
0,53,316,2013.0,2,97000.0,1.5432981099295553,0,0,1,9.0,1,0
2,29,723,2014.0,22,77686.18630136986,2.3702437414678603,0,1,0,8.0,1,0
0,29,723,2010.0,2,111522.88737864078,1.2809338454620642,0,0,1,12.0,1,0
0,53,1163,2000.0,4,121369.0,0.8544153281560676,0,0,1,22.0,0,0
0,3,28,2007.0,18,100000.0,1.33500106673234,0,1,0,15.0,0,0
2,53,1252,2010.0,18,111522.88737864078,2.1400661634962708,0,1,0,12.0,1,0
2,53,316,2009.0,3,105741.0,1.5789787049493915,0,1,0,13.0,1,0
0,19,501,2011.0,17,99631.70047169812,1.7404661748405046,0,1,0,11.0,1,0
0,53,1163,2014.0,8,42187.0,2.1400661634962708,0,1,0,8.0,1,0
0,53,316,2009.0,8,115596.78333333334,1.2809338454620642,0,0,1,13.0,1,0
1,53,413,2006.0,9,146108.96941896025,1.0647107369924282,0,0,1,16.0,0,1
0,53,316,2004.0,17,50000.0,0.9162907318741552,0,0,1,18.0,0,0
0,53,1173,2010.0,22,111522.88737864078,2.19722457733622,0,1,0,12.0,1,0
2,34,581,2010.0,18,112360.0,2.0476928433652555,0,0,1,12.0,1,0
0,29,629,2005.0,2,92000.0,1.4816045409242156,0,0,1,17.0,0,0
2,29,1038,2010.0,2,111522.88737864078,2.162172939277301,0,1,0,12.0,1,0
2,53,316,2013.0,2,84800.0,1.9740810260220096,0,1,0,9.0,1,0
0,41,359,2012.0,2,35000.0,3.03735394824481,0,1,0,10.0,1,0
0,54,750,2008.0,18,45000.0,1.208960345836975,0,1,0,14.0,0,0
1,53,406,2010.0,9,99000.0,1.4350845252893227,0,1,0,12.0,1,1
0,17,126,2007.0,8,87412.0,1.2669476034873244,0,1,0,15.0,0,0
1,34,251,2010.0,9,125000.0,1.6094379124341005,0,1,0,12.0,1,1
0,53,782,2022.0,2,4000.0,5.236441962829949,1,0,0,0.0,3,0
2,29,624,2018.0,2,17284.0,3.471966452550362,0,1,0,4.0,2,0
2,34,593,2014.0,9,52000.0,2.4423470353692043,0,1,0,8.0,1,0
2,29,1028,2006.0,9,52111.0,1.8082887711792652,0,1,0,16.0,0,0
0,54,1279,2003.0,5,184886.90740740745,1.3480731482996928,0,1,0,19.0,0,0
2,53,1163,2004.0,3,31741.0,1.1786549963416462,0,0,1,18.0,0,0
0,53,33,2003.0,2,135268.0,1.1786549963416462,0,0,1,19.0,0,0
2,29,480,2007.0,9,139643.87962962964,1.6863989535702288,0,1,0,15.0,0,0
0,53,316,2013.0,9,87886.068,1.8562979903656265,0,1,0,9.0,1,0
0,53,316,2016.0,2,55985.0,2.0149030205422647,0,1,0,6.0,2,0
2,29,624,2017.0,9,50333.97142857143,3.218875824868201,0,1,0,5.0,2,0
2,53,32,2007.0,3,90000.0,1.9021075263969205,0,1,0,15.0,0,0
2,53,32,2008.0,2,76352.0,1.9242486522741336,0,1,0,14.0,0,0
0,8,511,2012.0,3,7599.0,2.1198634561787517,0,1,0,10.0,1,0
2,53,316,2004.0,2,87886.068,0.9001613499442714,0,0,1,18.0,0,0
1,0,863,2008.0,10,78000.0,1.6094379124341005,0,1,0,14.0,0,1
0,53,1163,2014.0,9,75488.0,2.0541237336955462,0,1,0,8.0,1,0
0,14,566,2014.0,2,77686.18630136986,1.9021075263969205,0,1,0,8.0,1,0
0,34,593,2011.0,22,99631.70047169812,1.916922612182061,0,0,1,11.0,1,0
2,53,316,2007.0,18,87886.068,1.247032293786383,0,0,1,15.0,0,0
0,43,1100,2021.0,4,4000.0,6.066108090103747,1,0,0,1.0,3,0
2,34,581,2008.0,2,61000.0,2.272125885509337,0,1,0,14.0,0,0
1,47,1408,2008.0,3,145632.0,1.358409157630355,0,1,0,14.0,0,1
2,53,977,2012.0,9,101664.2219387755,1.88706964903238,0,1,0,10.0,1,0
0,28,1060,2014.0,2,21545.0,3.349904087274605,0,1,0,8.0,1,0
2,29,480,2008.0,18,85000.0,1.6770965609079151,0,1,0,14.0,0,0
2,29,480,2008.0,22,100000.0,1.7227665977411035,0,1,0,14.0,0,0
2,34,844,2010.0,18,78542.0,2.0731719286662407,0,1,0,12.0,1,0
2,34,844,2012.0,22,36721.0,2.6390573296152584,0,1,0,10.0,1,0
2,0,863,2008.0,22,68594.0,1.7047480922384253,0,1,0,14.0,0,0
2,21,968,2001.0,2,141538.0,0.8544153281560676,0,0,1,21.0,0,0
0,34,247,2007.0,9,139643.87962962964,1.029619417181158,0,0,1,15.0,0,0
2,53,185,2011.0,2,87886.068,1.8389610707123487,0,1,0,11.0,1,0
2,29,771,2011.0,2,99631.70047169812,3.2128577525426376,0,1,0,11.0,1,0
1,53,54,2006.0,8,85000.0,1.4469189829363254,0,0,1,16.0,0,1
0,53,1287,2020.0,22,86523.0,3.258096538021482,0,1,0,2.0,3,0
2,34,251,2016.0,9,51234.0,2.6741486494265287,0,1,0,6.0,2,0
2,29,1042,2009.0,18,85000.0,1.8718021769015916,0,1,0,13.0,1,0
2,29,483,2015.0,2,47566.0,2.6741486494265287,0,1,0,7.0,2,0
0,53,316,2016.0,2,80000.0,1.9242486522741336,0,0,1,6.0,2,0
0,53,1163,2005.0,8,156069.08239700377,1.3862943611198906,0,0,1,17.0,0,0
1,53,415,2011.0389667601264,17,110523.0,1.0612565021243408,0,1,0,10.961033239873586,1,1
0,34,251,2015.0,9,56000.0,2.660259537265861,0,1,0,7.0,2,0
2,29,1038,2008.0,2,87200.0,1.749199854809259,0,1,0,14.0,0,0
2,29,623,2017.0,2,37000.0,3.332204510175204,0,1,0,5.0,2,0
2,53,1157,2010.0,2,86054.0,2.4423470353692043,0,1,0,12.0,1,0
2,34,840,2006.0,18,66305.0,1.824549292051046,0,1,0,16.0,0,0
2,29,1028,2017.0,9,50333.97142857143,3.091042453358316,0,1,0,5.0,2,0
2,29,1033,2006.0,18,146108.96941896025,1.7833912195575383,0,1,0,16.0,0,0
0,17,120,2014.0,9,49000.0,1.9459101490553128,0,1,0,8.0,1,0
1,53,406,2010.0,9,130000.0,1.547562508716013,0,1,0,12.0,1,1
1,53,979,2005.0,2,153965.0,1.1631508098056809,0,0,1,17.0,0,1
2,53,666,2010.0,17,58632.0,2.079441541679836,0,1,0,12.0,1,0
2,29,728,2009.0,18,115596.78333333334,1.62924053973028,0,1,0,13.0,1,0
0,53,195,2005.0,2,154000.0,1.3737155789130306,0,1,0,17.0,0,0
2,29,623,2014.0,2,65435.0,3.157000421150113,0,1,0,8.0,1,0
0,53,406,2015.0,17,66000.63322884013,1.9459101490553128,0,1,0,7.0,2,0
0,17,120,2019.0,9,39588.0,2.4423470353692043,0,1,0,3.0,3,0
0,29,1028,2018.0,22,20000.0,3.157000421150113,0,1,0,4.0,2,0
2,34,844,2010.0,8,94526.0,2.079441541679836,0,1,0,12.0,1,0
2,53,316,2012.0,18,85238.0,1.9878743481543453,0,1,0,10.0,1,0
1,53,675,2004.0,17,142896.0,1.7404661748405046,0,1,0,18.0,0,1
0,53,797,2021.0,2,1223.0,4.663439094112067,1,0,0,1.0,3,0
0,23,1129,2002.0,2,168652.54666666666,0.4700036292457356,0,0,1,20.0,0,0
2,53,665,2015.0,9,105000.0,2.602689685444384,0,1,0,7.0,2,0
1,29,730,2010.0,18,80123.0,1.7578579175523736,0,1,0,12.0,1,1
2,17,120,2015.0,2,62198.0,1.682688374173693,0,1,0,7.0,2,0
1,37,177,2008.0,2,148011.0,0.9400072584914712,0,1,0,14.0,0,1
2,29,1033,2006.0,2,45205.0,1.88706964903238,0,1,0,16.0,0,0
2,29,1028,2003.0,18,184886.90740740745,1.4350845252893227,0,1,0,19.0,0,0
0,25,556,2012.0,9,101664.2219387755,1.4350845252893227,0,0,1,10.0,1,0
2,29,1046,2012.0,2,68463.0,2.4159137783010487,0,1,0,10.0,1,0
0,53,316,2011.0,8,53232.0,1.6582280766035324,0,1,0,11.0,1,0
2,36,630,2008.0,2,87886.068,0.5822156198526637,0,0,1,14.0,0,0
0,53,406,2009.0,18,115596.78333333334,1.547562508716013,0,1,0,13.0,1,0
2,29,628,2007.0,2,139643.87962962964,2.151762203259462,0,1,0,15.0,0,0
2,34,251,2016.0,9,56392.0,2.7180005319553784,0,1,0,6.0,2,0
0,34,592,2012.0,3,90451.0,2.163323025660538,0,1,0,10.0,1,0
1,53,332,2011.0,9,30156.0,2.694627180770069,0,1,0,11.0,1,1
2,53,1243,2008.0,3,2.0,2.151762203259462,0,1,0,14.0,0,0
2,53,42,2005.0,9,98540.0,1.7578579175523736,0,1,0,17.0,0,0
0,17,371,2011.0,18,99631.70047169812,1.33500106673234,0,1,0,11.0,1,0
0,53,801,2011.0,2,99631.70047169812,2.803360380906535,0,0,1,11.0,1,0
2,29,477,2006.0,2,100000.0,1.4929040961781488,0,1,0,16.0,0,0
0,19,1149,2010.0,2,142587.0,1.252762968495368,0,0,1,12.0,1,0
2,34,844,2011.0,22,99631.70047169812,2.0347056478384444,0,1,0,11.0,1,0
2,29,1038,2010.0,18,85000.0,2.26176309847379,0,1,0,12.0,1,0
0,1,966,2008.0,2,120987.17749603804,1.7047480922384253,0,0,1,14.0,0,0
2,29,624,2017.0,9,17000.0,2.970414465569701,0,1,0,5.0,2,0
2,0,862,2018.0,2,50820.0,2.9444389791664403,0,1,0,4.0,2,0
0,34,465,2014.0,9,77686.18630136986,2.186051276738094,0,0,1,8.0,1,0
2,29,1028,2010.0,2,91000.0,2.256541154492639,0,1,0,12.0,1,0
2,14,546,2001.0,9,158093.0,0.7561219797213337,0,0,1,21.0,0,0
2,54,222,2012.0,2,185469.0,1.7029282555214391,0,1,0,10.0,1,0
2,53,678,2012.0,18,68000.0,2.2823823856765264,0,1,0,10.0,1,0
0,53,316,2016.0,17,59739.19502074689,1.9021075263969205,0,0,1,6.0,2,0
0,29,775,2021.0,2,261.0,4.532599493153256,1,0,0,1.0,3,0
2,34,588,2017.0,22,50333.97142857143,3.86702563949741,0,1,0,5.0,2,0
2,53,316,2009.0,18,115596.78333333334,1.4929040961781488,0,1,0,13.0,1,0
0,53,708,2018.0,17,11167.0,3.367295829986474,1,0,0,4.0,2,0
2,29,1042,2015.0,8,85600.0,2.740840023925201,0,1,0,7.0,2,0
0,17,120,2015.0,18,66000.63322884013,1.824549292051046,0,1,0,7.0,2,0
1,53,436,2001.0,3,85129.10016213717,0.6151856390902335,0,0,1,21.0,0,1
2,53,316,2009.0,9,122709.0,0.9895411936137476,0,0,1,13.0,1,0
2,29,768,2001.0,2,100130.0,0.9895411936137476,0,0,1,21.0,0,0
0,39,938,2017.0,8,6000.0,2.9444389791664403,1,0,0,5.0,2,0
0,25,360,2010.0,4,159584.0,0.9895411936137476,0,0,1,12.0,1,0
0,34,216,2008.0,9,89000.0,1.6486586255873816,0,1,0,14.0,0,0
2,34,844,2010.0,2,75236.0,2.0541237336955462,0,1,0,12.0,1,0
2,17,947,2011.0,18,67614.0,1.891604804197771,0,1,0,11.0,1,0
0,53,875,2008.0,18,94447.0,1.5496879080283263,0,1,0,14.0,0,0
2,34,465,2013.0,2,91151.0,1.969905654611529,0,1,0,9.0,1,0
2,37,1273,2008.0,9,121104.0,1.597365331199831,0,0,1,14.0,0,0
0,39,58,2002.0,10,168652.54666666666,0.9555114450274363,0,0,1,20.0,0,0
2,34,844,2013.0,9,156245.0,2.694627180770069,0,1,0,9.0,1,0
0,29,473,2014.0,2,13000.0,2.70805020110221,0,1,0,8.0,1,0
2,53,316,2012.0,3,101664.2219387755,1.9095425048844383,0,1,0,10.0,1,0
2,53,657,2015.0,17,61000.0,2.70805020110221,0,1,0,7.0,2,0
2,25,360,2014.0,9,116180.0,1.597365331199831,0,0,1,8.0,1,0
2,53,316,2009.0,10,69805.0,1.5260563034950492,0,1,0,13.0,1,0
2,53,406,2012.0,18,90678.0,1.449269160281279,0,0,1,10.0,1,0
2,53,316,2013.0,2,87886.068,1.9600947840472696,0,1,0,9.0,1,0
0,43,1099,2021.0,10,7653.89,6.12029741895095,1,0,0,1.0,3,0
1,34,581,2009.0,2,115596.78333333334,2.1400661634962708,0,1,0,13.0,1,1
2,29,624,2014.0,2,77686.18630136986,3.198673117550681,0,1,0,8.0,1,0
2,29,480,2010.0,3,111522.88737864078,1.8373699804801076,0,1,0,12.0,1,0
0,30,870,2013.0,18,87886.068,2.5572273113676265,0,1,0,9.0,1,0
0,34,251,2016.0,18,59739.19502074689,2.740840023925201,0,1,0,6.0,2,0
0,37,931,2001.0,2,160663.0,0.6418538861723947,0,0,1,21.0,0,0
2,29,622,2011.0,2,87000.0,3.0349529867072724,0,1,0,11.0,1,0
0,53,316,2001.0,18,87886.068,0.7419373447293773,0,0,1,21.0,0,0
0,53,876,2010.0,22,111522.88737864078,1.5040773967762742,0,1,0,12.0,1,0
2,29,1038,2011.0,17,99631.70047169812,2.322387720290225,0,1,0,11.0,1,0
2,53,34,2008.0,2,55000.0,1.9740810260220096,0,1,0,14.0,0,0
0,53,1316,2013.0,4,50384.0,2.362739015813793,0,1,0,9.0,1,0
2,53,876,2009.0,2,159558.0,1.3376291891386096,0,0,1,13.0,1,0
0,39,62,2004.0,9,180983.2039800995,0.8329091229351039,0,0,1,18.0,0,0
0,29,723,2009.0,18,115596.78333333334,1.4350845252893227,0,0,1,13.0,1,0
1,33,298,2010.0,3,120000.0,1.4586150226995167,0,1,0,12.0,1,1
0,17,289,2007.0,10,143050.0,1.1786549963416462,0,0,1,15.0,0,0
2,29,1035,2005.0,9,156069.08239700377,1.7681496035889213,0,1,0,17.0,0,0
0,53,316,2008.0,2,99000.0,1.3480731482996928,0,0,1,14.0,0,0
0,53,1314,2010.0,18,111522.88737864078,1.8082887711792652,0,0,1,12.0,1,0
2,53,1314,2010.0,2,86345.0,2.1041341542702074,0,1,0,12.0,1,0
2,53,995,2007.0,2,79463.0,1.7047480922384253,0,1,0,15.0,0,0
2,29,731,2010.0,22,121311.0,1.7578579175523736,0,1,0,12.0,1,0
2,53,32,2020.0,22,11000.0,3.3141860046725258,0,1,0,2.0,3,0
0,17,120,2017.0,15,55423.0,2.0149030205422647,0,1,0,5.0,2,0
2,53,1314,2011.0,18,142036.0,2.1400661634962708,0,1,0,11.0,1,0
0,53,334,2018.0,17,44090.12037037037,2.602689685444384,0,1,0,4.0,2,0
0,19,115,2014.0,2,77686.18630136986,1.5260563034950492,0,1,0,8.0,1,0
0,53,427,2005.0,9,75024.0,1.3056264580524355,0,1,0,17.0,0,0
0,34,580,2006.0,2,120365.0,1.7047480922384253,0,0,1,16.0,0,0
0,17,159,2010.0,2,138000.0,1.5151272329628591,0,1,0,12.0,1,0
2,29,1038,2011.0,9,99631.70047169812,2.302585092994046,0,1,0,11.0,1,0
0,17,147,2010.0,17,111522.88737864078,1.5260563034950492,0,0,1,12.0,1,0
0,53,1287,2009.0,9,72000.0,1.33500106673234,0,0,1,13.0,1,0
0,53,876,2010.0,9,65000.0,1.5040773967762742,0,1,0,12.0,1,0
2,53,316,2012.0,2,101664.2219387755,1.9095425048844383,0,1,0,10.0,1,0
0,53,406,2015.0,9,97218.0,1.7404661748405046,0,1,0,7.0,2,0
0,37,620,2014.0,2,31000.0,4.02535169073515,0,1,0,8.0,1,0
2,34,593,2013.0,22,87886.068,2.602689685444384,0,1,0,9.0,1,0
2,33,299,2008.0,17,75496.0,1.3376291891386096,0,0,1,14.0,0,0
0,34,254,2008.0,2,120987.17749603804,1.4929040961781488,0,0,1,14.0,0,0
0,19,1138,2015.0,2,80081.0,1.8718021769015916,0,0,1,7.0,2,0
0,29,723,2007.0,2,50000.0,1.6486586255873816,0,1,0,15.0,0,0
0,53,406,2006.0,3,57806.0,1.423108334242607,0,1,0,16.0,0,0
2,34,593,2013.0,9,49310.0,2.5494451709255714,0,1,0,9.0,1,0
0,39,64,2006.0,9,85262.0,1.1631508098056809,0,1,0,16.0,0,0
0,34,465,2014.0,3,77686.18630136986,2.602689685444384,0,1,0,8.0,1,0
1,0,1231,2009.0,2,103000.0,1.5151272329628591,0,1,0,13.0,1,1
0,53,1313,2009.0,18,115596.78333333334,2.169053700369523,0,1,0,13.0,1,0
0,53,406,2014.0,2,77686.18630136986,1.916922612182061,0,1,0,8.0,1,0
0,28,1069,2015.0,2,66000.63322884013,2.833213344056216,0,0,1,7.0,2,0
2,25,888,2013.0,2,134013.0,1.7457155307266483,0,0,1,9.0,1,0
2,53,316,2011.0,18,189047.0,1.4747630091074988,0,1,0,11.0,1,0
0,0,858,2015.0,2,38000.0,2.0149030205422647,0,1,0,7.0,2,0
2,29,1028,2009.0,9,115596.78333333334,1.9459101490553128,0,1,0,13.0,1,0
2,0,858,2008.0,2,79284.0,1.423108334242607,0,0,1,14.0,0,0
2,53,316,2009.0,10,115596.78333333334,1.7047480922384253,0,1,0,13.0,1,0
1,29,1053,2006.0,2,87886.068,1.801709800081223,0,0,1,16.0,0,1
2,17,126,2007.0,2,87886.068,0.8064758658669485,0,0,1,15.0,0,0
2,29,480,2008.0,18,96582.0,1.713797927758343,0,1,0,14.0,0,0
0,34,465,2014.0,2,40000.0,2.5649493574615367,0,1,0,8.0,1,0
0,53,876,2008.0,18,146000.0,1.1939224684724346,0,0,1,14.0,0,0
2,29,477,2005.0,18,35241.0,1.4816045409242156,0,1,0,17.0,0,0
2,34,586,2017.0,3,51112.0,2.803360380906535,0,1,0,5.0,2,0
0,17,278,2014.0,17,70000.0,2.0412203288596382,0,1,0,8.0,1,0
2,53,316,2009.0,9,78652.0,1.55814461804655,0,1,0,13.0,1,0
0,34,1115,2018.0,9,44090.12037037037,4.04305126783455,0,1,0,4.0,2,0
2,53,683,2008.0,17,78000.0,1.88706964903238,0,1,0,14.0,0,0
2,29,1028,2011.0,2,75000.0,2.2512917986064958,0,1,0,11.0,1,0
